iter,train_loss,sim_loss,reg_loss,valid_loss,sim_loss,reg_loss,dice_valid
1,-1.259464,-1.259515,0.000455,0.050682,-1.261361,-1.261398,0.000251,0.036909,0.595535
2,-1.271327,-1.271363,0.000234,0.035821,-1.256720,-1.256762,0.000265,0.041230,0.608670
3,-1.265294,-1.265327,0.000186,0.032764,-1.253453,-1.253483,0.000144,0.029323,0.606293
4,-1.262812,-1.262840,0.000144,0.028019,-1.269407,-1.269427,0.000109,0.020309,0.592821
5,-1.278353,-1.278377,0.000143,0.023201,-1.265724,-1.265743,0.000118,0.019052,0.600525
6,-1.274046,-1.274066,0.000138,0.019789,-1.271467,-1.271487,0.000159,0.020610,0.600841
7,-1.278834,-1.278857,0.000164,0.022455,-1.268903,-1.268925,0.000126,0.022029,0.599379
8,-1.279136,-1.279157,0.000113,0.020826,-1.269625,-1.269647,0.000121,0.021673,0.597469
9,-1.277460,-1.277484,0.000157,0.023246,-1.271601,-1.271624,0.000162,0.022580,0.610196
10,-1.275796,-1.275822,0.000165,0.026120,-1.270806,-1.270827,0.000116,0.020719,0.607649
----time_used: 12.412659
11,-1.280254,-1.280273,0.000119,0.019296,-1.273008,-1.273025,0.000122,0.017336,0.592955
12,-1.282134,-1.282152,0.000143,0.018004,-1.275915,-1.275935,0.000172,0.019655,0.597178
13,-1.284083,-1.284105,0.000201,0.022406,-1.276447,-1.276471,0.000213,0.023353,0.607712
14,-1.286386,-1.286409,0.000194,0.022763,-1.278028,-1.278049,0.000152,0.020797,0.610541
15,-1.286577,-1.286600,0.000157,0.022312,-1.274598,-1.274619,0.000146,0.021362,0.613402
16,-1.283334,-1.283357,0.000153,0.022555,-1.273363,-1.273386,0.000161,0.023160,0.614596
17,-1.279129,-1.279154,0.000172,0.024625,-1.274167,-1.274189,0.000163,0.022233,0.612606
18,-1.282793,-1.282818,0.000191,0.025179,-1.277346,-1.277371,0.000179,0.024830,0.621211
19,-1.286089,-1.286112,0.000158,0.022804,-1.274616,-1.274639,0.000142,0.022214,0.624385
20,-1.284083,-1.284106,0.000146,0.023059,-1.275498,-1.275517,0.000117,0.018438,0.627049
----time_used: 23.715943
21,-1.283498,-1.283518,0.000138,0.020039,-1.280480,-1.280501,0.000151,0.020759,0.617984
22,-1.286826,-1.286847,0.000155,0.021314,-1.274299,-1.274317,0.000106,0.018468,0.627385
23,-1.283245,-1.283265,0.000110,0.020057,-1.277988,-1.278012,0.000150,0.023094,0.632266
24,-1.287334,-1.287358,0.000170,0.023807,-1.277997,-1.278018,0.000128,0.020828,0.625558
25,-1.284945,-1.284966,0.000130,0.021167,-1.282877,-1.282900,0.000162,0.023287,0.639661
26,-1.291613,-1.291640,0.000187,0.026017,-1.283169,-1.283194,0.000159,0.025043,0.649406
27,-1.291941,-1.291968,0.000163,0.026873,-1.280482,-1.280511,0.000172,0.029091,0.658288
28,-1.288824,-1.288852,0.000172,0.028797,-1.277239,-1.277263,0.000140,0.023361,0.644233
29,-1.283398,-1.283422,0.000153,0.023965,-1.279251,-1.279275,0.000167,0.024181,0.638412
30,-1.289718,-1.289743,0.000170,0.025356,-1.279843,-1.279865,0.000126,0.022008,0.640631
----time_used: 34.519915
31,-1.286767,-1.286790,0.000136,0.023727,-1.282718,-1.282746,0.000171,0.027439,0.659003
32,-1.290954,-1.290984,0.000198,0.029524,-1.284888,-1.284914,0.000157,0.026284,0.663015
33,-1.290657,-1.290683,0.000146,0.025170,-1.281991,-1.282018,0.000146,0.026329,0.654590
34,-1.290090,-1.290120,0.000185,0.029946,-1.286570,-1.286600,0.000215,0.030557,0.671937
35,-1.291900,-1.291931,0.000212,0.031437,-1.282392,-1.282418,0.000149,0.025989,0.666076
36,-1.290204,-1.290232,0.000163,0.027905,-1.283703,-1.283733,0.000200,0.029803,0.677478
37,-1.292148,-1.292180,0.000224,0.032380,-1.284393,-1.284423,0.000193,0.029757,0.682070
38,-1.292307,-1.292340,0.000222,0.032874,-1.286106,-1.286141,0.000249,0.035120,0.693114
39,-1.293751,-1.293787,0.000232,0.035991,-1.278047,-1.278079,0.000157,0.032371,0.705661
40,-1.286763,-1.286795,0.000168,0.032482,-1.285126,-1.285156,0.000190,0.030022,0.679856
----time_used: 44.841677
41,-1.290449,-1.290481,0.000219,0.031860,-1.284942,-1.284973,0.000188,0.030449,0.684475
42,-1.292915,-1.292946,0.000179,0.030684,-1.285296,-1.285325,0.000166,0.029349,0.684389
43,-1.293614,-1.293647,0.000198,0.032913,-1.287909,-1.287943,0.000208,0.033929,0.697665
44,-1.296494,-1.296528,0.000199,0.033939,-1.286247,-1.286278,0.000168,0.031055,0.691168
45,-1.294151,-1.294183,0.000181,0.032420,-1.288610,-1.288643,0.000190,0.033225,0.696753
46,-1.295924,-1.295959,0.000211,0.035197,-1.289038,-1.289071,0.000195,0.033568,0.707058
47,-1.296921,-1.296956,0.000197,0.034898,-1.287763,-1.287799,0.000196,0.035815,0.715797
48,-1.294739,-1.294776,0.000198,0.036738,-1.289403,-1.289436,0.000179,0.032754,0.709168
49,-1.297807,-1.297843,0.000203,0.035937,-1.290013,-1.290051,0.000227,0.037511,0.726097
50,-1.299427,-1.299466,0.000223,0.038624,-1.288410,-1.288443,0.000165,0.033052,0.718699
----time_used: 56.693901
51,-1.296723,-1.296758,0.000187,0.035139,-1.290088,-1.290127,0.000238,0.038219,0.730165
52,-1.299750,-1.299791,0.000265,0.040719,-1.288347,-1.288384,0.000203,0.036693,0.733174
53,-1.296887,-1.296925,0.000208,0.038108,-1.290809,-1.290849,0.000241,0.039667,0.728510
54,-1.297070,-1.297111,0.000252,0.040584,-1.288271,-1.288306,0.000174,0.034205,0.725458
55,-1.292067,-1.292102,0.000178,0.034861,-1.290459,-1.290495,0.000219,0.036370,0.723267
56,-1.299385,-1.299425,0.000272,0.039743,-1.290047,-1.290085,0.000236,0.037329,0.727323
57,-1.299819,-1.299857,0.000224,0.037582,-1.290460,-1.290496,0.000201,0.035540,0.726802
58,-1.299555,-1.299593,0.000227,0.038321,-1.291979,-1.292018,0.000241,0.038883,0.739143
59,-1.300547,-1.300589,0.000264,0.040858,-1.290967,-1.291005,0.000232,0.037981,0.741885
60,-1.299227,-1.299268,0.000251,0.040316,-1.290933,-1.290975,0.000265,0.041780,0.747038
----time_used: 67.560164
61,-1.299540,-1.299583,0.000271,0.042899,-1.287444,-1.287482,0.000212,0.037984,0.734859
62,-1.295521,-1.295560,0.000216,0.038569,-1.291793,-1.291832,0.000239,0.038350,0.741253
63,-1.302315,-1.302358,0.000290,0.042400,-1.293401,-1.293444,0.000278,0.042664,0.752161
64,-1.304183,-1.304227,0.000275,0.043300,-1.293248,-1.293287,0.000239,0.039749,0.748799
65,-1.303502,-1.303545,0.000265,0.042326,-1.291989,-1.292034,0.000284,0.044837,0.754591
66,-1.301482,-1.301528,0.000290,0.045683,-1.289285,-1.289325,0.000241,0.040018,0.742948
67,-1.298522,-1.298563,0.000246,0.041072,-1.291727,-1.291768,0.000239,0.040514,0.738117
